anime_id,anime_title_romaji,anime_title_english,anime_title_native,anime_title_userPreferred,isAdult,type,seasonInt,genres,popularity,meanScore,averageScore,episodes,favourites
117568,Boku to Déjà vu,,ぼくとディジャヴ,Boku to Déjà vu,False,ANIME,,[],60,51.0,,1.0,1
117982,Yume Kyuukou de 15-bu,,夢急行で15分,Yume Kyuukou de 15-bu,False,ANIME,,[],60,49.0,,1.0,0
118135,Te no Naka no Mahou,,手の中の魔法,Te no Naka no Mahou,False,ANIME,,[],63,45.0,,1.0,1
119355,Harbor Tale,,ハーバーテイル,Harbor Tale,False,ANIME,,['Adventure'],94,51.0,,1.0,0
119453,Koppu no naka no Koushi,My Milk Cup Cow,コップの中の子牛,Koppu no naka no Koushi,False,ANIME,,"['Psychological', 'Slice of Life']",33,55.0,,1.0,0
131572,Popolocrois Monogatari Pilot,,ポロクロイス物語 パイロットフィルム,Popolocrois Monogatari Pilot,False,ANIME,,"['Adventure', 'Fantasy']",50,55.0,,1.0,0
138891,Shiawase no Ouji,,しあわせの王子,Shiawase no Ouji,False,ANIME,,[],58,55.0,,1.0,2
140601,Honekami,A Bite of Bone,骨嚙み,Honekami,False,ANIME,214.0,"['Adventure', 'Slice of Life']",95,60.0,,1.0,0
143380,Hokkyokuguma Suggoku Hima,Polar Bear Bears Boredom,ホッキョクグマすっごくひま,Hokkyokuguma Suggoku Hima,False,ANIME,213.0,[],42,53.0,,1.0,0
143492,RETRO FUTURE,,RETRO FUTURE,RETRO FUTURE,False,ANIME,,[],25,48.0,,1.0,0
143551,A Viva Non Non,,あびばのんのん,A Viva Non Non,False,ANIME,,[],47,51.0,,1.0,0
145373,Ojii-chan Chi e Ikou,,おじいちゃんちへいこう,Ojii-chan Chi e Ikou,False,ANIME,,[],19,52.0,,1.0,0
145708,Talk with God,,Talk with God,Talk with God,False,ANIME,,['Supernatural'],42,53.0,,1.0,0
147813,Sore ga Boku no Otou-san,,それがボクのおとうさん,Sore ga Boku no Otou-san,False,ANIME,,"['Comedy', 'Slice of Life']",13,40.0,,1.0,0
282,Angel Heart,,エンジェル・ハート,Angel Heart,False,ANIME,54.0,"['Action', 'Romance']",2443,67.0,64.0,50.0,23
3571,Mach GoGoGo (1997),Speed Racer X,マッハGoGoGo (1997),Mach GoGoGo (1997),False,ANIME,971.0,['Adventure'],731,59.0,56.0,34.0,8
3870,Kick no Oni,Demon of the Kick,キックの鬼,Kick no Oni,False,ANIME,704.0,"['Drama', 'Sports']",279,46.0,43.0,26.0,2
4554,Dokkiri Doctor,Startling Doctor,どっきりドクター,Dokkiri Doctor,False,ANIME,984.0,"['Comedy', 'Slice of Life']",267,58.0,,26.0,1
5131,Groizer X,Gloizer X,グロイザーＸ,Groizer X,False,ANIME,761.0,"['Mecha', 'Sci-Fi']",293,53.0,48.0,36.0,2
8215,Genji Tsuushin Agedama,Story from Genji Agedama,ゲンジ通信あげだま,Genji Tsuushin Agedama,False,ANIME,914.0,"['Action', 'Comedy', 'Sci-Fi']",331,61.0,,51.0,3
21342,Brave Beats,,ブレイブビーツ,Brave Beats,False,ANIME,154.0,"['Action', 'Adventure', 'Music']",1056,58.0,56.0,22.0,7
100003,Katainaka ni Totsui de Kita Russia Musume to H Shimakuru Ohanashi,Ecchi with a Rural Russian Housewife,片田舎に嫁いできた○シア娘とHしまくるお話,Katainaka ni Totsui de Kita Russia Musume to H Shimakuru Ohanashi,True,ANIME,174.0,['Hentai'],2449,68.0,67.0,4.0,51
104103,Ken En Ken: Aoki Kagayaki,Xuan Yuan Sword Luminary,軒轅剣 蒼き曜,Ken En Ken: Aoki Kagayaki,False,ANIME,184.0,"['Action', 'Adventure', 'Fantasy']",3458,54.0,53.0,13.0,18
104469,Balala Xiao Moxian: Qiji Wubu,,巴啦啦小魔仙之奇迹舞步,Balala Xiao Moxian: Qiji Wubu,False,ANIME,,"['Comedy', 'Mahou Shoujo']",182,53.0,,52.0,1
108734,Kedama no Gonjirou,,けだまのゴンじろー,Kedama no Gonjirou,False,ANIME,192.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",191,46.0,,51.0,0
108852,Bakugan Battle Planet,Bakugan: Battle Planet,爆丸バトルプラネット,Bakugan Battle Planet,False,ANIME,192.0,"['Action', 'Comedy', 'Fantasy']",1317,46.0,45.0,50.0,18
108992,Mobius Dust,,メビウス・ダスト,Mobius Dust,False,ANIME,,"['Action', 'Supernatural']",2238,,,,15
111321,Tate no Yuusha no Nariagari Season 2,The Rising of the Shield Hero Season 2,盾の勇者の成り上がり Season2,Tate no Yuusha no Nariagari Season 2,False,ANIME,222.0,"['Action', 'Adventure', 'Fantasy']",115234,69.0,69.0,13.0,2551
112325,Shadowverse,Shadowverse,シャドウバース,Shadowverse,False,ANIME,202.0,['Fantasy'],4031,49.0,48.0,48.0,32
112640,Utawarerumono: Futari no Hakuoro,Utawarerumono Mask of Truth,うたわれるもの 二人の白皇,Utawarerumono: Futari no Hakuoro,False,ANIME,223.0,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",3778,,,28.0,35
114099,Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,ドラゴンクエスト ダイの大冒険,Dragon Quest: Dai no Daibouken (2020),False,ANIME,204.0,"['Action', 'Adventure', 'Fantasy']",13809,69.0,69.0,,325
114304,Shin Chuuka Ichiban! 2,True Cooking Master Boy Season 2,真・中華一番! 2,Shin Chuuka Ichiban! 2,False,ANIME,211.0,['Comedy'],1073,64.0,60.0,12.0,4
114417,Hentatsu,,へんたつ,Hentatsu,False,ANIME,201.0,"['Adventure', 'Comedy']",1527,47.0,46.0,12.0,7
116415,Bakugan Armored Alliance,Bakugan Armored Alliance,爆丸アーマードアライアンス,Bakugan Armored Alliance,False,ANIME,202.0,"['Action', 'Comedy', 'Fantasy']",684,52.0,49.0,52.0,1
116605,Date A Live IV,Date A Live IV,デート・ア・ライブIV,Date A Live IV,False,ANIME,222.0,"['Comedy', 'Ecchi', 'Mecha', 'Romance', 'Sci-Fi']",36139,75.0,75.0,12.0,892
119324,Harmonia,,ハルモニア ,Harmonia,False,ANIME,,[],70,63.0,,1.0,1
124060,Baraou no Souretsu,Requiem of the Rose King,薔薇王の葬列,Baraou no Souretsu,False,ANIME,221.0,"['Action', 'Drama', 'Supernatural']",13220,52.0,52.0,24.0,140
124395,Uzaki-chan wa Asobitai! ω,,宇崎ちゃんは遊びたい！ω（だぶる）,Uzaki-chan wa Asobitai! ω,False,ANIME,,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']",18423,,,,216
125367,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,かぐや様は告らせたい-ウルトラロマンティック-,Kaguya-sama wa Kokurasetai: Ultra Romantic,False,ANIME,222.0,"['Comedy', 'Psychological', 'Romance', 'Slice of Life']",109849,88.0,87.0,13.0,3216
126171,MUG,,MUG,MUG,False,ANIME,,[],108,55.0,49.0,1.0,0
126316,B-PROJECT 3,,B-PROJECT 3,B-PROJECT 3,False,ANIME,,['Music'],510,,,,5
127230,Chainsaw Man,Chainsaw Man,チェンソーマン,Chainsaw Man,False,ANIME,,"['Action', 'Comedy', 'Drama', 'Horror', 'Supernatural']",88856,,,,1442
127911,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,Kawaii dake ja Nai Shikimori-san,False,ANIME,222.0,"['Comedy', 'Romance', 'Slice of Life']",82883,69.0,69.0,12.0,1785
128223,Soredemo Ayumu wa Yosetekuru,,それでも歩は寄せてくる,Soredemo Ayumu wa Yosetekuru,False,ANIME,223.0,"['Comedy', 'Romance', 'Slice of Life']",14008,,,,103
129188,Goblin Slayer II,,ゴブリンスレイヤーⅡ,Goblin Slayer II,False,ANIME,,"['Action', 'Adventure', 'Fantasy']",25914,,,,240
130588,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season",The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants Season 2,魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ 第2期,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season",False,ANIME,,"['Action', 'Fantasy']",25392,,,,370
130590,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season Part 2",,魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ 第2期,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season Part 2",False,ANIME,,"['Action', 'Fantasy']",8368,,,,101
130592,Hataraku Maou-sama!!,,はたらく魔王さま！！,Hataraku Maou-sama!!,False,ANIME,223.0,"['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",53406,,,,560
131096,Bakugan: Geogan Rising,Bakugan: Geogan Rising,爆丸ジオガンライジング,Bakugan: Geogan Rising,False,ANIME,211.0,"['Action', 'Comedy', 'Fantasy']",337,51.0,46.0,26.0,1
132474,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Skeleton Knight in Another World,骸骨騎士様、只今異世界へお出掛け中,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",False,ANIME,222.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",33957,71.0,70.0,12.0,772
134732,Aoashi,Aoashi,アオアシ,Aoashi,False,ANIME,222.0,['Sports'],24263,77.0,76.0,24.0,405
135102,Kamitachi ni Hirowareta Otoko 2,By the Grace of the Gods Season 2,神達に拾われた男2,Kamitachi ni Hirowareta Otoko 2,False,ANIME,,"['Adventure', 'Fantasy', 'Slice of Life']",6690,,,,125
135889,niconiconnect!,,にこにこねくと！,niconiconnect!,False,ANIME,,[],232,67.0,56.0,1.0,2
136144,sign,,sign,sign,False,ANIME,,[],58,62.0,,1.0,0
136430,Vinland Saga SEASON 2,,ヴィンランド・サガ SEASON2,Vinland Saga SEASON 2,False,ANIME,231.0,"['Action', 'Adventure', 'Drama']",38620,,,24.0,448
136783,sparkle,,sparkle,sparkle,False,ANIME,,[],62,56.0,,1.0,0
137180,Feather (Overdrive Version),Feather (Overdrive Version),feather (overdrive version),Feather (Overdrive Version),False,ANIME,,[],46,51.0,,1.0,0
137281,Aharen-san wa Hakarenai,Aharen-san wa Hakarenai,阿波連さんははかれない,Aharen-san wa Hakarenai,False,ANIME,222.0,"['Comedy', 'Romance', 'Slice of Life']",51190,71.0,71.0,12.0,1020
139092,Mairimashita! Iruma-kun 3,Welcome to Demon School! Iruma-kun Season 3,魔入りました！入間くん 第3シリーズ,Mairimashita! Iruma-kun 3,False,ANIME,224.0,"['Comedy', 'Fantasy', 'Supernatural']",12017,,,21.0,236
140960,SPY×FAMILY,SPY x FAMILY,SPY×FAMILY,SPY×FAMILY,False,ANIME,222.0,"['Action', 'Comedy', 'Slice of Life', 'Supernatural']",179274,88.0,88.0,12.0,11300
141182,Seirei Gensouki 2,,精霊幻想記２,Seirei Gensouki 2,False,ANIME,,"['Action', 'Drama', 'Fantasy', 'Romance']",10834,,,,170
141821,Mato Seihei no Slave,,魔都精兵のスレイブ,Mato Seihei no Slave,False,ANIME,,"['Action', 'Adventure', 'Drama', 'Ecchi', 'Fantasy', 'Romance']",6177,,,,124
146206,Seijo no Maryoku wa Bannou desu 2nd Season,,聖女の魔力は万能です 第2期,Seijo no Maryoku wa Bannou desu 2nd Season,False,ANIME,,"['Fantasy', 'Romance', 'Slice of Life']",4206,,,,36
1504,Choujikuu Yousai Macross FLASH BACK 2012,,超時空要塞マクロス FLASH BACK 2012,Choujikuu Yousai Macross FLASH BACK 2012,False,ANIME,873.0,"['Drama', 'Mecha', 'Music', 'Sci-Fi']",1964,65.0,64.0,1.0,8
1789,Argento Soma Special,,アルジェントソーマ,Argento Soma Special,False,ANIME,22.0,"['Action', 'Mecha', 'Sci-Fi']",586,59.0,56.0,1.0,2
1830,Utawarerumono Specials,,うたわれるもの,Utawarerumono Specials,False,ANIME,63.0,"['Action', 'Comedy', 'Drama', 'Fantasy']",2187,72.0,71.0,4.0,7
2015,Wind: a breath of heart,,Wind -a breath of heart-,Wind: a breath of heart,False,ANIME,21.0,['Comedy'],552,53.0,50.0,1.0,1
2212,Bakuretsu Tenshi: Infinity Specials,,爆裂天使 -Infinity-,Bakuretsu Tenshi: Infinity Specials,False,ANIME,72.0,"['Action', 'Mecha', 'Sci-Fi']",622,62.0,58.0,3.0,1
2346,Ichi The Killer: Episode 0,,殺し屋１ THE ANIMATION EPISODE 0,Ichi The Killer: Episode 0,False,ANIME,24.0,"['Action', 'Drama', 'Horror', 'Psychological']",1630,50.0,49.0,1.0,8
3318,Kimi ga Nozomu Eien: Next Season,Rumbling Hearts OVA,君が望む永遠 OVA,Kimi ga Nozomu Eien: Next Season,False,ANIME,71.0,"['Drama', 'Romance']",3592,64.0,64.0,4.0,16
4264,Ultraviolet: Code 044,Ultraviolet: Code 044,ウルトラヴァイオレットコード044,Ultraviolet: Code 044,False,ANIME,83.0,"['Action', 'Sci-Fi']",1109,50.0,48.0,12.0,2
6215,Dr.,,Dr.,Dr.,False,ANIME,0.0,"['Action', 'Adventure', 'Sci-Fi']",575,58.0,55.0,1.0,0
6305,Life no Color,,,Life no Color,False,ANIME,31.0,['Music'],526,52.0,50.0,1.0,0
7016,Senjou no Valkyria: Gallian Chronicles Theater,Valkyria Chronicles: Theater,戦場のヴァルキュリア -Gallian Chronicles-,Senjou no Valkyria: Gallian Chronicles Theater,False,ANIME,93.0,['Comedy'],1769,64.0,62.0,9.0,4
8287,SD Gundam Sangokuden Brave Battle Warriors,,SDガンダム三国伝 Brave Battle Warriors,SD Gundam Sangokuden Brave Battle Warriors,False,ANIME,102.0,"['Action', 'Mecha']",737,57.0,54.0,51.0,3
10693,Appleseed XIII Remix Movie: Yogen,Appleseed XIII: Ouranos,劇場リミックス版 APPLESEED XIII ～予言～,Appleseed XIII Remix Movie: Yogen,False,ANIME,114.0,"['Action', 'Mecha', 'Sci-Fi']",637,57.0,53.0,1.0,2
10775,SKET Dance: Demystifying Special,,スケットダンス,SKET Dance: Demystifying Special,False,ANIME,112.0,[],891,64.0,60.0,1.0,3
14117,Blood-C: Tokubetsu Henshuu Version,,『BLOOD-C』特別編集ver,Blood-C: Tokubetsu Henshuu Version,False,ANIME,122.0,"['Action', 'Horror', 'Supernatural']",3183,63.0,61.0,2.0,17
20480,Kimi to Boku,Everlasting Heart,キミとボク,Kimi to Boku,False,ANIME,12.0,"['Drama', 'Slice of Life']",576,61.0,55.0,1.0,5
21345,Cardfight!! Vanguard G: GIRS Crisis-hen,Cardfight!! Vanguard G GIRS Crisis,カードファイト!! ヴァンガードG ギアースクライシス編,Cardfight!! Vanguard G: GIRS Crisis-hen,False,ANIME,154.0,['Action'],1876,64.0,62.0,26.0,12
21664,Cardfight!! Vanguard G: Stride Gate-hen,,カードファイト!! ヴァンガードG ストライドゲート編,Cardfight!! Vanguard G: Stride Gate-hen,False,ANIME,162.0,['Action'],1754,65.0,63.0,24.0,17
87476,Cardfight!! Vanguard G Next,Cardfight!! Vanguard G Next,カードファイト!! ヴァンガードG NEXT,Cardfight!! Vanguard G Next,False,ANIME,164.0,"['Action', 'Adventure']",1824,63.0,62.0,52.0,13
97819,Soul Worker: Your Destiny Awaits,Soul Worker: Your Destiny Awaits,ソウルワーカー,Soul Worker: Your Destiny Awaits,False,ANIME,162.0,"['Action', 'Fantasy', 'Sci-Fi']",1182,51.0,50.0,5.0,7
98452,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Laughing Under the Clouds: Gaiden Part 1,曇天に笑う＜外伝＞ ～決別、犲の誓い～,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",False,ANIME,174.0,['Action'],2984,72.0,68.0,1.0,22
98470,ANEMONE: Koukyoushihen Eureka Seven Hi-Evolution,Anemone: Eureka Seven Hi-Evolution,ANEMONE／交響詩篇エウレカセブン ハイエボリューション,ANEMONE: Koukyoushihen Eureka Seven Hi-Evolution,False,ANIME,184.0,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']",2809,66.0,63.0,1.0,26
99196,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",Laughing Under the Clouds: Gaiden Part 2,曇天に笑う<外伝> ～宿命、双頭の風魔～,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",False,ANIME,182.0,['Action'],2470,74.0,69.0,1.0,24
99733,Cardfight!! Vanguard G: Z,Cardfight!! Vanguard G: Z,カードファイト!! ヴァンガードG Z,Cardfight!! Vanguard G: Z,False,ANIME,174.0,['Action'],1618,62.0,60.0,24.0,14
101424,PazuDora,Puzzle & Dragon,パズドラ,PazuDora,False,ANIME,182.0,[],405,53.0,,,4
102646,Samurai Noodles: The Originator,,"SAMURAI NOODLES ""THE ORIGINATOR""",Samurai Noodles: The Originator,False,ANIME,163.0,[],466,59.0,56.0,1.0,4
103813,Yugami-kun ni wa Tomodachi ga Inai,,湯神くんには友達がいない,Yugami-kun ni wa Tomodachi ga Inai,False,ANIME,,"['Comedy', 'Romance', 'Slice of Life']",712,54.0,51.0,2.0,4
104330,Aragne no Mushikago,Aragne: Sign of Vermillion,アラーニェの虫籠,Aragne no Mushikago,False,ANIME,0.0,"['Fantasy', 'Horror', 'Mystery']",1129,45.0,44.0,1.0,4
107070,Xi Yangyang Yu Hui Tailang,Pleasant Goat and Big Big Wolf,喜羊羊与灰太狼,Xi Yangyang Yu Hui Tailang,False,ANIME,,['Comedy'],259,63.0,54.0,530.0,5
109005,Code Geass: Boukoku no Akito Saishuushou - Itoshiki Mono-tachi e Picture Drama,,コードギアス 亡国のアキト 最終章 愛シキモノタチヘ,Code Geass: Boukoku no Akito Saishuushou - Itoshiki Mono-tachi e Picture Drama,False,ANIME,162.0,['Mecha'],1297,59.0,57.0,1.0,8
114745,Made in Abyss: Retsujitsu no Ougonkyou,Made in Abyss: The Golden City of the Scorching Sun,メイドインアビス 烈日の黄金郷,Made in Abyss: Retsujitsu no Ougonkyou,False,ANIME,223.0,"['Adventure', 'Fantasy', 'Mystery']",35490,,,,307
116674,BLEACH: Sennen Kessen-hen,Bleach: Thousand-Year Blood War,BLEACH 千年血戦篇,BLEACH: Sennen Kessen-hen,False,ANIME,224.0,"['Action', 'Adventure', 'Supernatural']",31101,,,,773
116867,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. II,,痛いのは嫌なので防御力に極振りしたいと思います。II,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. II,False,ANIME,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",20448,,,,242
121176,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm Season 3,本好きの下剋上 司書になるためには手段を選んでいられません 第3期,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,False,ANIME,222.0,"['Drama', 'Fantasy', 'Slice of Life']",19261,78.0,77.0,10.0,345
126665,Douse Nakunaru Dake,Just disappear,どうせ無くなるだけ,Douse Nakunaru Dake,False,ANIME,,"['Drama', 'Psychological']",573,76.0,69.0,1.0,10
130586,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",The Greatest Demon Lord Is Reborn as a Typical Nobody,史上最強の大魔王、村人Aに転生する,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",False,ANIME,222.0,"['Action', 'Ecchi', 'Fantasy', 'Romance']",35330,62.0,62.0,12.0,810
132010,Koi wa Sekai Seifuku no Ato de,Love After World Domination,恋は世界征服のあとで,Koi wa Sekai Seifuku no Ato de,False,ANIME,222.0,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Supernatural']",29475,73.0,73.0,12.0,482
133175,Mahoutsukai Reimeiki,The Dawn of the Witch,魔法使い黎明期,Mahoutsukai Reimeiki,False,ANIME,222.0,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy']",20931,60.0,60.0,12.0,332
133391,INSIDE MY CORE,INSIDE MY CORE,INSIDE MY CORE,INSIDE MY CORE,False,ANIME,,['Psychological'],112,74.0,,1.0,4
140350,Kingdom 4,Kingdom Season 4,キングダム 4,Kingdom 4,False,ANIME,222.0,['Action'],3892,85.0,80.0,26.0,104
140439,Mob Psycho 100 III,Mob Psycho 100 III,モブサイコ100 Ⅲ,Mob Psycho 100 III,False,ANIME,224.0,"['Action', 'Comedy', 'Psychological', 'Slice of Life', 'Supernatural']",35337,,,,342
140457,"Yuusha, Yamemasu",I’m Quitting Heroing,勇者、辞めます,"Yuusha, Yamemasu",False,ANIME,222.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",35718,69.0,68.0,12.0,722
141774,Paripi Koumei,Ya Boy Kongming!,パリピ孔明,Paripi Koumei,False,ANIME,222.0,"['Comedy', 'Drama', 'Music', 'Supernatural']",37898,81.0,81.0,12.0,842
142074,Otomege Sekai wa Mob ni Kibishii Sekai desu,Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs,乙女ゲー世界はモブに厳しい世界です,Otomege Sekai wa Mob ni Kibishii Sekai desu,False,ANIME,222.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Romance']",32593,70.0,69.0,12.0,710
142984,"Komi-san wa, Komyushou desu. 2",Komi Can't Communicate Part 2,古見さんは、コミュ症です。2,"Komi-san wa, Komyushou desu. 2",False,ANIME,222.0,"['Comedy', 'Romance', 'Slice of Life']",65574,81.0,81.0,,1580
145545,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Classroom of the Elite II,ようこそ実力至上主義の教室へ 2nd Season,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,False,ANIME,223.0,"['Drama', 'Mystery', 'Psychological']",36516,,,,677
146953,Masamune-kun no Revenge R,,政宗くんのリベンジR,Masamune-kun no Revenge R,False,ANIME,,"['Comedy', 'Romance', 'Slice of Life']",5191,,,,53
146954,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,,真・進化の実～知らないうちに勝ち組人生～,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,False,ANIME,,"['Action', 'Comedy', 'Fantasy', 'Romance']",3648,,,,69
146984,Shingeki no Kyojin: The Final Season Kanketsu-hen,Attack on Titan Final Season Part 3,進撃の巨人 The Final Season完結編,Shingeki no Kyojin: The Final Season Kanketsu-hen,False,ANIME,,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Psychological']",29797,,,,342
213,Pia Carrot e Youkoso!!,Welcome to Pia Carrot,Piaキャロットへようこそ!!,Pia Carrot e Youkoso!!,True,ANIME,974.0,"['Comedy', 'Hentai', 'Romance']",480,51.0,48.0,3.0,2
214,Pia Carrot e Youkoso!! 2,Welcome To Pia Carrot 2,Piaキャロットへようこそ!! 2,Pia Carrot e Youkoso!! 2,True,ANIME,984.0,"['Comedy', 'Drama', 'Hentai', 'Romance']",343,50.0,47.0,3.0,1
679,Shadow Skill (1996),Shadow Skill: The Movie,影技 SHADOW SKILL,Shadow Skill (1996),False,ANIME,964.0,"['Adventure', 'Drama', 'Fantasy']",772,60.0,57.0,3.0,6
925,Transformers Headmasters,Transformers The Headmasters,トランスフォーマー・ザ・ヘッドマスターズ,Transformers Headmasters,False,ANIME,873.0,"['Adventure', 'Mecha', 'Sci-Fi']",723,59.0,56.0,35.0,5
993,Dual! Parallel Lunlun Monogatari: Final Frontier,Dual! Parallel Trouble Adventure Special,デュアル！ぱられルンルン物語「ファイナル・フロンティア」,Dual! Parallel Lunlun Monogatari: Final Frontier,False,ANIME,991.0,"['Comedy', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",736,64.0,61.0,1.0,6
1123,Bouken Ou Beet Excellion,Beet the Vandel Buster Excellion,冒険王ビィト エクセリオン,Bouken Ou Beet Excellion,False,ANIME,54.0,"['Adventure', 'Fantasy', 'Supernatural']",802,61.0,58.0,25.0,1
1381,Seikai no Monshou Soushuu-hen,Crest of the Stars Soushuu-hen,星界の紋章 総集編,Seikai no Monshou Soushuu-hen,False,ANIME,2.0,"['Action', 'Romance', 'Sci-Fi']",586,67.0,61.0,1.0,1
1387,Yakin Byoutou,Night Shift Nurses,夜勤病棟,Yakin Byoutou,True,ANIME,1.0,['Hentai'],1546,56.0,54.0,10.0,12
1388,Yakin Byoutou Ni,,夜勤病棟・弐,Yakin Byoutou Ni,True,ANIME,43.0,['Hentai'],719,53.0,51.0,5.0,3
1389,Yakin Byoutou San,Night Shift Nurses: Experiment,夜勤病棟・参,Yakin Byoutou San,True,ANIME,53.0,['Hentai'],727,55.0,52.0,3.0,2
1465,Hakaima Sadamitsu,Sadamitsu the Destroyer,破壊魔定光,Hakaima Sadamitsu,False,ANIME,11.0,"['Action', 'Mecha', 'Sci-Fi']",977,64.0,60.0,10.0,2
1584,Stratos 4 Advance: Kanketsu-hen,,ストラトス・フォー アドヴァンス 完結編,Stratos 4 Advance: Kanketsu-hen,False,ANIME,64.0,"['Comedy', 'Sci-Fi']",472,63.0,58.0,2.0,2
1994,.hack//Tasogare no Udewa Densetsu - Offline de Aimashou,.hack//Legend of the Twilight Offline Meeting Special,.hack//黄昏の腕輪伝説 オフラインで会いましょう,.hack//Tasogare no Udewa Densetsu - Offline de Aimashou,False,ANIME,,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1542,56.0,55.0,1.0,5
2262,Sin: The Movie,,,Sin: The Movie,False,ANIME,4.0,"['Action', 'Horror', 'Sci-Fi', 'Supernatural']",678,42.0,42.0,1.0,2
2269,Kidou Senshi Gundam SEED Special Edition,Mobile Suit Gundam Seed Special Edition,機動戦士ガンダムＳＥＥＤ　スペシャルエディション,Kidou Senshi Gundam SEED Special Edition,False,ANIME,43.0,"['Action', 'Mecha', 'Romance', 'Sci-Fi']",1612,67.0,64.0,3.0,6
2294,Kidou Senshi Gundam SEED DESTINY Special Edition,Mobile Suit Gundam Seed Destiny Special Edition,機動戦士ガンダムＳＥＥＤ ＤＥＳＴＩＮＹ スペシャルエディション,Kidou Senshi Gundam SEED DESTINY Special Edition,False,ANIME,62.0,"['Action', 'Drama', 'Mecha', 'Sci-Fi']",1548,65.0,63.0,4.0,4
2375,Shusaku Replay,,臭作 ～Replay～,Shusaku Replay,True,ANIME,3.0,['Hentai'],316,51.0,47.0,4.0,1
2479,Dragon Knight,,ドラゴンナイト,Dragon Knight,True,ANIME,914.0,"['Action', 'Fantasy', 'Hentai']",516,47.0,46.0,1.0,3
2868,Kazama Mana,,風間愛 (アニメ),Kazama Mana,True,ANIME,63.0,['Hentai'],805,54.0,52.0,1.0,6
2870,Yagami Yuu,Night Shift Nurse: Yagami Yu,八神優 (アニメ),Yagami Yuu,True,ANIME,61.0,"['Hentai', 'Horror']",976,58.0,56.0,1.0,5
3620,Blue Seed Omake,,ブルーシード おまけ,Blue Seed Omake,False,ANIME,951.0,['Comedy'],403,63.0,57.0,14.0,1
3952,Blue Seed 1.5,,ブルーシード 1.5,Blue Seed 1.5,False,ANIME,963.0,"['Comedy', 'Romance', 'Sci-Fi']",382,57.0,51.0,2.0,3
4066,Tytania,Tytania,タイタニア,Tytania,False,ANIME,84.0,"['Adventure', 'Psychological', 'Romance', 'Sci-Fi']",2694,62.0,61.0,26.0,7
